鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
大雅區,房地(土地+建物),臺中市大雅區雅環路二段64巷77弄1~30號,106.17,住,,,1070419,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0690205,88.83,2,2,2,有,無,6550000,73736,,0.0,0,,RPTOMLPJOHNFFHB88CA
大雅區,房地(土地+建物),臺中市大雅區神林南路155巷1弄1~30號,25.6,住,,,1070424,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,70.82,3,2,1,有,無,3500000,49421,,0.0,0,,RPRNMLSJOHNFFHB88CA
大里區,土地,仁化段901~930地號,48.13,其他,,,1070507,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,336000,6981,,0.0,0,(包含)公共設施保留地之交易。,RPXNMLNLNHNFFIB56CA
烏日區,房地(土地+建物),臺中市烏日區興德街1~30號,21.7,住,,,1070420,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980414,105.05000000000001,1,1,1,有,有,4000000,38077,,0.0,0,,RPOOMLNLNHNFFIB38CA
烏日區,土地,溪南東段1741~1770地號,2059.0,,特定農業區,農牧用地,1070402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28027800,13612,,0.0,0,,RPVPMLMLNHNFFIB09CA
大里區,房地(土地+建物),臺中市大里區瑞城一街31~60號,49.43,住,,,1070418,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0790325,128.88,6,2,4,有,無,5000000,38796,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPSNMLNLNHNFFIB68CA
烏日區,土地,頭前厝段31~60地號,47.0,其他,,,1070420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1777000,37809,,0.0,0,,RPROMLOLNHNFFIB78CA
大里區,房地(土地+建物),臺中市大里區東榮路一段31~60號,76.18,住,,,1070412,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0771105,130.56,4,2,3,有,無,8300000,63572,,0.0,0,含增建或未登記建物。,RPWNMLKMNHNFFIB88CA
烏日區,土地,阿密哩段1~30地號,3405.0,其他,,,1070310,土地22建物0車位0,,,其他,,,,0.0,0,0,0,有,無,122056000,35846,,0.0,0,,RPQPMLKMNHNFFIB48CA
大里區,房地(土地+建物),臺中市大里區金德街1~30號,100.2,住,,,1070407,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040806,261.31,5,3,5,有,無,20000000,76537,,0.0,0,,RPSQMLLJOHNFFIB68CA
大里區,房地(土地+建物)+車位,臺中市大里區德芳南路271~300號,14.77,商,,,1070424,土地1建物1車位2,十層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990902,194.02,3,1,2,有,有,10780000,55561,坡道平面,52.3,0,,RPQOMLPJOHNFFIB68CA
大里區,房地(土地+建物),臺中市大里區永興路241~270號,82.0,住,,,1070420,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0750810,128.74,5,3,3,有,無,13360000,103775,,0.0,0,,RPROMLMKOHNFFIB58CA
大里區,房地(土地+建物)+車位,臺中市大里區鳳城街31~60號,14.12,住,,,1070409,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800120,131.17,3,2,2,有,有,3900000,29732,坡道機械,0.0,0,,RPQQMLTKOHNFFIB76CA
太平區,房地(土地+建物),臺中市太平區光興路2140巷130弄1~30號,92.12,,山坡地保育區,丙種建築用地,1070425,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0700401,74.99,2,2,2,有,無,1400000,18669,,0.0,0,,RPTOMLMLNHNFFJB88CA
太平區,土地,中邑段1~30地號,166.0,其他,,,1070425,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,13855,,0.0,0,含未登記建物一棟,RPXOMLMLNHNFFJB66CA
太平區,房地(土地+建物)+車位,臺中市太平區立文街151~180號,19.77,住,,,1070426,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060330,206.01999999999998,4,2,2,有,有,13200000,64071,坡道平面,31.1,0,,RPRNMLNLNHNFFJB68CA
太平區,房地(土地+建物)+車位,臺中市太平區育仁路181~210號,27.2,住,,,1070320,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040915,187.11,4,2,2,有,有,10900000,61610,坡道平面,24.8,900000,,RPWNMLOLNHNFFJB66CA
太平區,房地(土地+建物)+車位,臺中市太平區育仁路181~210號,35.78,住,,,1070408,土地1建物1車位2,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040915,236.08999999999997,4,2,2,有,有,13280000,61582,坡道平面,52.92,2000000,,RPXNMLOLNHNFFJB76CA
太平區,房地(土地+建物),臺中市太平區建興路48巷1~30號,16.84,住,,,1070429,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0830624,117.7,3,1,2,有,有,3600000,30586,,0.0,0,,RPRNMLSLNHNFFJB56CA
太平區,房地(土地+建物)+車位,臺中市太平區中山路一段245巷31~60號,77.35,,鄉村區,乙種建築用地,1070309,土地2建物1車位1,一層，二層，三層，見其他登記事項,三層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880909,233.3,4,1,5,有,有,9650000,41363,坡道平面,0.0,800000,含增建或未登記建物。,RPPOMLLJOHNFFJB28CA
太平區,房地(土地+建物),臺中市太平區大興路501巷1~30號,83.5,,鄉村區,乙種建築用地,1070411,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0870120,176.48,5,2,3,有,無,5000000,28332,,0.0,0,,RPTNMLPJOHNFFJB98CA
太平區,土地,洪厝段91~120地號,12.84,,山坡地保育區,農牧用地,1070313,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49777,3877,,0.0,0,國產署標售逾期未辦理繼承登記,RPVNMLMKOHNFFJB98CA
太平區,房地(土地+建物),臺中市太平區大興十七街91~120號,113.71,,鄉村區,乙種建築用地,1070324,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680610,110.4,4,2,2,有,無,6400000,57971,,0.0,0,,RPOOMLNKOHNFFJB48CA
太平區,房地(土地+建物),臺中市太平區中山路四段96巷2弄1~30號,109.88,住,,,1070415,土地2建物1車位0,全,二層,透天厝,見其他登記事項,加強磚造,0660331,103.85,7,3,2,有,無,9300000,89552,,0.0,0,,RPVOMLOKOHNFFJB66CA
龍井區,房地(土地+建物),臺中市龍井區藝術街81巷1~30號,7.02,住,,,1070502,土地1建物1車位0,四層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0781030,26.42,1,0,1,有,無,880000,33308,,0.0,0,,RPUNMLLLNHNFFKB88CA
龍井區,房地(土地+建物),臺中市龍井區新興路59巷1~30號,8.56,,鄉村區,乙種建築用地,1070428,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820731,28.47,1,0,1,有,有,1100000,38637,,0.0,0,,RPQNMLNLNHNFFKB68CA
龍井區,土地,忠和段1591~1620地號,240.0,其他,,,1070507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1152000,4800,,0.0,0,,RPPNMLTLNHNFFKB56CA
大肚區,土地,文昌段571~600地號,1957.0,其他,,,1061222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,85128500,43499,,0.0,0,,RPQNMLLMNHNFFKB58CA
龍井區,房地(土地+建物),臺中市龍井區臨港東路二段150巷18弄1~30號,99.5,住,,,1070410,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061006,172.01,4,3,5,有,無,8850000,51450,,0.0,0,本案買受人有二位,RPXNMLLMNHNFFKB66CA
大肚區,土地,追分段1411~1440地號,164.8,農,,,1070501,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1750000,10619,,0.0,0,私契立約日期107年4月29日,RPQOMLLMNHNFFKB68CA
龍井區,土地,中山段991~1020地號,19.0,住,,,1070409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,172200,9063,,0.0,0,畸零地、賣清(買方另付增值稅4萬6934元)。,RPRNMLMJOHNFFKB58CA
龍井區,土地,新庄段181~210地號,19.82,,鄉村區,乙種建築用地,1070509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,958400,48355,,0.0,0,,RPXNMLLJOHNFFKB09CA
龍井區,土地,田水段841~870地號,185.0,其他,,,1070430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3234600,17484,,0.0,0,,RPSNMLOJOHNFFKB88CA
大肚區,土地,王田段61~90地號,111.96,住,,,1070508,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2437920,21775,,0.0,0,,RPVNMLOKOHNFFKB66CA
北區,房地(土地+建物),臺中市北區梅亭街391~420號,25.0,住,,,1070506,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701231,87.42,3,2,2,有,無,1482496,16958,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSPMLMLNHNFFBB18DA
北屯區,房地(土地+建物),臺中市北屯區仁友巷61~90號,77.9,住,,,1070418,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660915,67.76,4,2,2,有,無,1631042,24071,,0.0,0,親友、員工或其他特殊關係間之交易。權利人共有二人,RPUNMLOLNHNFFBB38DA
西屯區,房地(土地+建物)+車位,臺中市西屯區福順路841~870號,17.41,住,,,1070428,土地2建物2車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831108,115.6,3,2,2,有,有,5300000,45848,坡道機械,0.0,0,,RPXUMLSLNHNFFCB27DA
大甲區,土地,日新段1~30地號,158.32,,一般農業區,農牧用地,1070315,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6672,42,,0.0,0,,RPXNMLMKOHNFFEB78DA
大里區,房地(土地+建物),臺中市大里區中興路二段361~390號,81.22,住,,,1070408,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0671220,117.32,2,1,2,有,無,3000000,25571,,0.0,0,親友間之交易。,RPOPMLNLNHNFFIB58DA
太平區,房地(土地+建物)+車位,臺中市太平區新興路31~60號,29.68,住,,,1070309,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,232.81,3,2,2,有,有,11200000,48108,坡道平面,71.58,0,,RPVNMLSLNHNFFJB07DA
霧峰區,土地,霧峰段北溝小段1~30地號,2559.0,,山坡地保育區,農牧用地,1070506,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,977,,0.0,0,,RPVNMLLMNHNFFIB98DA
太平區,土地,頭汴坑段241~270地號,40.33,,山坡地保育區,農牧用地,1070302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168888,4188,,0.0,0,,RPSNMLPLNHNFFJB09DA
大甲區,土地,新庄子段31~60地號,215.0,,特定農業區,甲種建築用地,1070424,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,2791,,0.0,0,,RPWNMLSLNHNFFEB66DA
北屯區,房地(土地+建物),臺中市北屯區柳陽西街93巷1~30號,15.28,住,,,1070310,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840814,124.83,4,2,2,有,有,6000000,48065,,0.0,0,,RPVQMLOJOHNFFBB68DA
大肚區,房地(土地+建物),臺中市大肚區自由路305巷1~30號,89.57,住,,,1070329,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0700312,128.93,0,0,0,無,無,7500000,58171,,0.0,0,全新整理(拉皮屋)。,RPQNMLMJOHNFFKB48CA
龍井區,房地(土地+建物),臺中市龍井區遠東街80巷31~60號,119.07,住,,,1070405,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0781103,209.81,4,3,4,有,有,10000000,47662,,0.0,0,,RPUNMLPLNHNFFKB66CA
龍井區,房地(土地+建物),臺中市龍井區國際街181~210號,76.72,住,,,1070311,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690318,106.91,5,2,3,有,無,8500000,79506,,0.0,0,,RPSNMLNLNHNFFKB88CA
龍井區,房地(土地+建物),臺中市龍井區藝術南街1~30號,47.57,住,,,1070317,土地1建物1車位0,二層，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690528,82.13,3,2,1,有,無,4100000,49921,,0.0,0,,RPTNMLNLNHNFFKB98CA
龍井區,土地,東海段601~630地號,22.51,住,,,1070515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,11106,,0.0,0,持分土地,RPPNMLMLNHNFFKB48CA
太平區,土地,仁平段61~90地號,56.0,住,,,1070410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2556398,45650,,0.0,0,,RPPNMLTKOHNFFJB09CA
太平區,土地,仁平段61~90地號,56.0,住,,,1070410,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2556398,45650,,0.0,0,,RPQNMLTKOHNFFJB56CA
太平區,房地(土地+建物),臺中市太平區永利街271~300號,104.25,住,,,1070328,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061204,198.75,5,3,5,有,無,16500000,83019,,0.0,0,,RPRNMLOJOHNFFJB68CA
太平區,房地(土地+建物),臺中市太平區中山路一段245巷1~30號,3.08,,鄉村區,乙種建築用地,1070405,土地2建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880909,22.59,1,1,1,有,有,930000,41169,,0.0,0,,RPSNMLSLNHNFFJB66CA
太平區,房地(土地+建物),臺中市太平區新平路二段130巷31~60號,79.23,住,,,1070427,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0910805,186.54,3,3,3,有,有,9000000,48247,,0.0,0,,RPRNMLRLNHNFFJB09CA
太平區,房地(土地+建物),臺中市太平區樹孝路67巷1~30號,77.5,住,,,1070421,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1010316,185.84,4,3,3,有,無,15270000,82167,,0.0,0,含增建或未登記建物。,RPXNMLTLNHNFFJB27CA
太平區,房地(土地+建物),臺中市太平區新平路三段346巷30弄1~30號,142.57,住,,,1070423,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0650604,105.3,4,2,2,有,無,5000000,47483,,0.0,0,兩親等買賣,RPRNMLPLNHNFFJB88CA
霧峰區,土地,霧峰段北溝小段1~30地號,3335.0,,山坡地保育區,農牧用地,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,360,,0.0,0,,RPPNMLTKOHNFFIB98CA
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路151~180號,41.34,商,,,1060421,土地1建物1車位2,二層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070227,306.12,0,0,0,無,有,17500000,57167,坡道平面,84.48,0,,RPQPMLPKOHNFFIB88CA
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路151~180號,20.88,商,,,1050623,土地1建物1車位1,四層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070227,154.66,0,0,0,無,有,8980000,58063,坡道平面,42.24,0,,RPRPMLPKOHNFFIB98CA
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路151~180號,41.06,商,,,1050711,土地1建物1車位2,三層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070227,305.05,0,0,0,無,有,17450000,57204,坡道平面,84.48,0,,RPVPMLPKOHNFFIB76CA
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路151~180號,41.19,商,,,1060325,土地1建物1車位2,五層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070227,302.59000000000003,0,0,0,無,有,18300000,60478,坡道平面,80.96,0,,RPXPMLPKOHNFFIB96CA
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵五路151~180號,38.36,商,,,1060428,土地1建物1車位1,四層,十二層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1070227,262.81,0,0,0,無,有,15200000,57836,坡道平面,42.24,0,,RPWQMLPKOHNFFIB96CA
大里區,房地(土地+建物)+車位,臺中市大里區大智路571~600號,21.93,住,,,1070411,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010321,145.18,3,2,2,有,有,8000000,55104,坡道平面,0.0,0,,RPPRMLPKOHNFFIB98CA
大里區,土地,益民段1291~1320地號,98.87,住,,,1070129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,121371,,0.0,0,,RPPOMLLKOHNFFIB28CA
大里區,房地(土地+建物),臺中市大里區國中路301~330號,95.0,住,,,1070407,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780630,194.55,4,2,3,有,無,9700000,49859,,0.0,0,,RPSPMLLKOHNFFIB68CA
霧峰區,房地(土地+建物),臺中市霧峰區振德街23巷1~30號,62.0,商,,,1070503,土地1建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0590715,81.8,3,3,3,有,無,5000000,61125,,0.0,0,,RPTQMLQJOHNFFIB66CA
大里區,房地(土地+建物),臺中市大里區國中路151~180號,424.8,工,,,1070420,土地3建物1車位0,一層，二層，三層，四層，地下層,四層,廠辦,見其他登記事項,鋼筋混凝土造,0710625,420.84,0,0,0,無,無,33700000,80078,,0.0,0,持分買賣,RPUNMLQJOHNFFIB09CA
大里區,房地(土地+建物),臺中市大里區翠堤路31~60號,26.5,住,,,1070321,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0920123,82.55,3,2,1,有,有,3700000,44821,,0.0,0,,RPWPMLLJOHNFFIB98CA
烏日區,房地(土地+建物)+車位,臺中市烏日區中華路294巷12弄1~30號,23.15,住,,,1070409,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850208,157.92000000000002,3,2,2,有,有,5000000,31660,一樓平面,0.0,0,,RPWNMLOJOHNFFIB09CA
大里區,房地(土地+建物),臺中市大里區文化街61~90號,98.32,住,,,1070419,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051111,244.27,9,1,9,有,無,19000000,77783,,0.0,0,,RPUNMLLJOHNFFIB58CA
烏日區,土地,新榮泉段121~150地號,396.7,住,,,1070417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36000000,90749,,0.0,0,,RPOOMLLJOHNFFIB08CA
烏日區,土地,蘆竹湳段1~30地號,2726.0,其他,,,1070331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,110000000,40352,,0.0,0,(包含)公共設施保留地之交易。,RPXNMLPLNHNFFIB76CA
霧峰區,房地(土地+建物),臺中市霧峰區中正路706巷1~30號,20.79,住,,,1070416,土地1建物1車位0,十層,十二層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0840427,144.3,4,2,2,有,有,4000000,27720,,0.0,0,親友、員工或其他特殊關係間之交易。土地增值稅約定買方繳納,RPWNMLNLNHNFFIB09CA
霧峰區,土地,霧峰段北溝小段1~30地號,3381.0,,山坡地保育區,農牧用地,1070511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,355,,0.0,0,,RPRNMLOLNHNFFIB68CA
霧峰區,房地(土地+建物)+車位,臺中市霧峰區蘭生街31~60號,39.98,住,,,1070501,土地2建物1車位1,六層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0930923,171.68,3,2,2,有,有,6900000,40191,坡道平面,19.8,0,,RPSOMLNLNHNFFIB78CA
大里區,房地(土地+建物),臺中市大里區新仁路三段84巷10弄1~30號,56.79,其他,,,1070425,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0611205,70.2,2,1,1,有,無,3100000,44160,,0.0,0,,RPUOMLNLNHNFFIB98CA
大里區,土地,新仁段1021~1050地號,2.0,住,,,1070510,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,230000,115000,,0.0,0,侵佔鄰地，特殊交易,RPXOMLNLNHNFFIB66CA
